order_id,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,price_per_unit,quantity_y,total_price
20,789,45129,2021-01-13,2021-01-20,7.0,fulan 789,Prefer not to say,36.0,638 Thomas ManorApt. 038,1438.0,Aliceland,Western Australia,Australia,Active,85.0,Shirt,Flannel,XS,green,96.0,55.0,"A green coloured, XS sized, Flannel Shirt",93.0,118.0,3.0,354.0
20,789,45129,2021-01-13,2021-01-20,7.0,fulan 789,Prefer not to say,36.0,638 Thomas ManorApt. 038,1438.0,Aliceland,Western Australia,Australia,Active,571.0,Jacket,Bomber,S,yellow,90.0,64.0,"A yellow coloured, S sized, Bomber Jacket",94.0,100.0,1.0,100.0
20,789,45129,2021-01-13,2021-01-20,7.0,fulan 789,Prefer not to say,36.0,638 Thomas ManorApt. 038,1438.0,Aliceland,Western Australia,Australia,Active,1114.0,Trousers,Cropped,XL,indigo,99.0,58.0,"A indigo coloured, XL sized, Cropped Trousers",95.0,115.0,3.0,345.0
20,789,45129,2021-01-13,2021-01-20,7.0,fulan 789,Prefer not to say,36.0,638 Thomas ManorApt. 038,1438.0,Aliceland,Western Australia,Australia,Active,514.0,Jacket,Windbreaker,XL,blue,109.0,59.0,"A blue coloured, XL sized, Windbreaker Jacket",96.0,102.0,3.0,306.0
20,789,45129,2021-01-13,2021-01-20,7.0,fulan 789,Prefer not to say,36.0,638 Thomas ManorApt. 038,1438.0,Aliceland,Western Australia,Australia,Active,681.0,Jacket,Parka,S,green,119.0,62.0,"A green coloured, S sized, Parka Jacket",97.0,113.0,1.0,113.0
20,789,45129,2021-01-13,2021-01-20,7.0,fulan 789,Prefer not to say,36.0,638 Thomas ManorApt. 038,1438.0,Aliceland,Western Australia,Australia,Active,1114.0,Trousers,Cropped,XL,indigo,99.0,58.0,"A indigo coloured, XL sized, Cropped Trousers",98.0,115.0,1.0,115.0
21,124,11261,2021-04-04,2021-04-17,13.0,fulan 124,Prefer not to say,54.0,65 Eli AvenueApt. 473,4983.0,Donnellyfort,New South Wales,Australia,Active,7.0,Shirt,Oxford Cloth,M,orange,114.0,77.0,"A orange coloured, M sized, Oxford Cloth Shirt",99.0,96.0,1.0,96.0
21,124,11261,2021-04-04,2021-04-17,13.0,fulan 124,Prefer not to say,54.0,65 Eli AvenueApt. 473,4983.0,Donnellyfort,New South Wales,Australia,Active,298.0,Shirt,Cuban Collar,L,green,93.0,58.0,"A green coloured, L sized, Cuban Collar Shirt",100.0,105.0,2.0,210.0
21,124,11261,2021-04-04,2021-04-17,13.0,fulan 124,Prefer not to say,54.0,65 Eli AvenueApt. 473,4983.0,Donnellyfort,New South Wales,Australia,Active,906.0,Trousers,Cords,S,violet,113.0,65.0,"A violet coloured, S sized, Cords Trousers",101.0,94.0,2.0,188.0
22,180,36088,2021-05-28,2021-06-09,12.0,fulan 180,Prefer not to say,21.0,58 Jett RoadApt. 448,932.0,Chasemouth,Western Australia,Australia,Active,20.0,Shirt,Oxford Cloth,XS,blue,114.0,47.0,"A blue coloured, XS sized, Oxford Cloth Shirt",102.0,96.0,1.0,96.0
22,180,36088,2021-05-28,2021-06-09,12.0,fulan 180,Prefer not to say,21.0,58 Jett RoadApt. 448,932.0,Chasemouth,Western Australia,Australia,Active,1040.0,Trousers,Relaxed Leg,XS,indigo,95.0,60.0,"A indigo coloured, XS sized, Relaxed Leg Trousers",103.0,90.0,2.0,180.0
22,180,36088,2021-05-28,2021-06-09,12.0,fulan 180,Prefer not to say,21.0,58 Jett RoadApt. 448,932.0,Chasemouth,Western Australia,Australia,Active,134.0,Shirt,Denim,XL,indigo,115.0,58.0,"A indigo coloured, XL sized, Denim Shirt",104.0,92.0,1.0,92.0
22,180,36088,2021-05-28,2021-06-09,12.0,fulan 180,Prefer not to say,21.0,58 Jett RoadApt. 448,932.0,Chasemouth,Western Australia,Australia,Active,172.0,Shirt,Linen,M,violet,116.0,44.0,"A violet coloured, M sized, Linen Shirt",105.0,91.0,2.0,182.0
22,180,36088,2021-05-28,2021-06-09,12.0,fulan 180,Prefer not to say,21.0,58 Jett RoadApt. 448,932.0,Chasemouth,Western Australia,Australia,Active,321.0,Shirt,Mandarin Collar,S,orange,108.0,52.0,"A orange coloured, S sized, Mandarin Collar Shirt",106.0,109.0,3.0,327.0
22,180,36088,2021-05-28,2021-06-09,12.0,fulan 180,Prefer not to say,21.0,58 Jett RoadApt. 448,932.0,Chasemouth,Western Australia,Australia,Active,912.0,Trousers,Drawstring,M,red,104.0,70.0,"A red coloured, M sized, Drawstring Trousers",107.0,96.0,1.0,96.0
23,652,45711,2021-05-17,2021-05-22,5.0,fulan 652,Male,63.0,59 Abbott CircuitApt. 084,9830.0,North Isabelleside,South Australia,Australia,Active,238.0,Shirt,Chambray,L,indigo,105.0,79.0,"A indigo coloured, L sized, Chambray Shirt",108.0,106.0,2.0,212.0
23,652,45711,2021-05-17,2021-05-22,5.0,fulan 652,Male,63.0,59 Abbott CircuitApt. 084,9830.0,North Isabelleside,South Australia,Australia,Active,809.0,Jacket,Shearling,XL,red,95.0,42.0,"A red coloured, XL sized, Shearling Jacket",109.0,117.0,3.0,351.0
24,469,14566,2021-09-04,2021-09-20,16.0,fulan 469,Female,78.0,783 Olivia CrescentSuite 877,5011.0,Andrewborough,New South Wales,Australia,Active,8.0,Shirt,Oxford Cloth,L,orange,114.0,48.0,"A orange coloured, L sized, Oxford Cloth Shirt",110.0,96.0,1.0,96.0
24,469,14566,2021-09-04,2021-09-20,16.0,fulan 469,Female,78.0,783 Olivia CrescentSuite 877,5011.0,Andrewborough,New South Wales,Australia,Active,852.0,Trousers,Chinos,M,yellow,100.0,58.0,"A yellow coloured, M sized, Chinos Trousers",111.0,113.0,2.0,226.0
25,562,47075,2021-07-04,2021-07-08,4.0,fulan 562,Prefer not to say,58.0,04 Spencer MallApt. 910,8257.0,West Rubyland,Queensland,Australia,Active,736.0,Jacket,Peacoat,S,red,102.0,67.0,"A red coloured, S sized, Peacoat Jacket",112.0,109.0,3.0,327.0
25,562,47075,2021-07-04,2021-07-08,4.0,fulan 562,Prefer not to say,58.0,04 Spencer MallApt. 910,8257.0,West Rubyland,Queensland,Australia,Active,593.0,Jacket,Bomber,L,violet,90.0,68.0,"A violet coloured, L sized, Bomber Jacket",113.0,100.0,2.0,200.0
26,732,15964,2021-04-25,2021-05-04,9.0,fulan 732,Prefer not to say,80.0,905 Stephanie BoulevardApt. 217,8114.0,Port Aaronton,Queensland,Australia,Active,808.0,Jacket,Shearling,L,red,95.0,40.0,"A red coloured, L sized, Shearling Jacket",114.0,117.0,2.0,234.0
26,732,15964,2021-04-25,2021-05-04,9.0,fulan 732,Prefer not to say,80.0,905 Stephanie BoulevardApt. 217,8114.0,Port Aaronton,Queensland,Australia,Active,154.0,Shirt,Linen,XL,yellow,116.0,54.0,"A yellow coloured, XL sized, Linen Shirt",115.0,91.0,3.0,273.0
26,732,15964,2021-04-25,2021-05-04,9.0,fulan 732,Prefer not to say,80.0,905 Stephanie BoulevardApt. 217,8114.0,Port Aaronton,Queensland,Australia,Active,453.0,Jacket,Denim,L,violet,92.0,50.0,"A violet coloured, L sized, Denim Jacket",116.0,107.0,1.0,107.0
27,443,35513,2021-05-16,2021-05-28,12.0,fulan 443,Prefer not to say,49.0,033 Mitchell IslandApt. 732,9651.0,Crooksshire,Victoria,Australia,Active,302.0,Shirt,Cuban Collar,M,blue,93.0,55.0,"A blue coloured, M sized, Cuban Collar Shirt",117.0,105.0,2.0,210.0
27,443,35513,2021-05-16,2021-05-28,12.0,fulan 443,Prefer not to say,49.0,033 Mitchell IslandApt. 732,9651.0,Crooksshire,Victoria,Australia,Active,823.0,Jacket,Shearling,L,green,95.0,66.0,"A green coloured, L sized, Shearling Jacket",118.0,117.0,1.0,117.0
27,443,35513,2021-05-16,2021-05-28,12.0,fulan 443,Prefer not to say,49.0,033 Mitchell IslandApt. 732,9651.0,Crooksshire,Victoria,Australia,Active,360.0,Shirt,Henley,XS,yellow,92.0,42.0,"A yellow coloured, XS sized, Henley Shirt",119.0,94.0,1.0,94.0
27,443,35513,2021-05-16,2021-05-28,12.0,fulan 443,Prefer not to say,49.0,033 Mitchell IslandApt. 732,9651.0,Crooksshire,Victoria,Australia,Active,430.0,Jacket,Denim,XS,yellow,92.0,52.0,"A yellow coloured, XS sized, Denim Jacket",120.0,107.0,1.0,107.0
27,443,35513,2021-05-16,2021-05-28,12.0,fulan 443,Prefer not to say,49.0,033 Mitchell IslandApt. 732,9651.0,Crooksshire,Victoria,Australia,Active,1027.0,Trousers,Relaxed Leg,M,yellow,95.0,68.0,"A yellow coloured, M sized, Relaxed Leg Trousers",121.0,90.0,3.0,270.0
27,443,35513,2021-05-16,2021-05-28,12.0,fulan 443,Prefer not to say,49.0,033 Mitchell IslandApt. 732,9651.0,Crooksshire,Victoria,Australia,Active,603.0,Jacket,Cardigan,L,orange,118.0,79.0,"A orange coloured, L sized, Cardigan Jacket",122.0,112.0,1.0,112.0
27,443,35513,2021-05-16,2021-05-28,12.0,fulan 443,Prefer not to say,49.0,033 Mitchell IslandApt. 732,9651.0,Crooksshire,Victoria,Australia,Active,843.0,Trousers,Chinos,L,red,100.0,44.0,"A red coloured, L sized, Chinos Trousers",123.0,113.0,2.0,226.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,19.0,Shirt,Oxford Cloth,XL,green,114.0,42.0,"A green coloured, XL sized, Oxford Cloth Shirt",124.0,96.0,2.0,192.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,226.0,Shirt,Chambray,S,green,105.0,63.0,"A green coloured, S sized, Chambray Shirt",125.0,106.0,2.0,212.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,1158.0,Trousers,High-Waisted,L,red,98.0,52.0,"A red coloured, L sized, High-Waisted Trousers",126.0,99.0,1.0,99.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,730.0,Jacket,Trench Coat,XS,violet,112.0,64.0,"A violet coloured, XS sized, Trench Coat Jacket",127.0,119.0,1.0,119.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,2.0,Shirt,Oxford Cloth,M,red,114.0,54.0,"A red coloured, M sized, Oxford Cloth Shirt",128.0,96.0,2.0,192.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,761.0,Jacket,Peacoat,S,indigo,102.0,49.0,"A indigo coloured, S sized, Peacoat Jacket",129.0,109.0,2.0,218.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,684.0,Jacket,Parka,XL,green,119.0,55.0,"A green coloured, XL sized, Parka Jacket",130.0,113.0,3.0,339.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,922.0,Trousers,Drawstring,M,yellow,104.0,55.0,"A yellow coloured, M sized, Drawstring Trousers",131.0,96.0,2.0,192.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,1053.0,Trousers,Joggers,L,red,94.0,63.0,"A red coloured, L sized, Joggers Trousers",132.0,93.0,2.0,186.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,1259.0,Trousers,Tracksuit Bottoms,XL,violet,91.0,60.0,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",133.0,112.0,3.0,336.0
28,206,29968,2021-08-19,2021-09-04,16.0,fulan 206,Prefer not to say,66.0,09 Kiehn View RdApt. 209,2155.0,South Clairetown,Queensland,Australia,Active,803.0,Jacket,Pullover,L,violet,114.0,78.0,"A violet coloured, L sized, Pullover Jacket",134.0,91.0,2.0,182.0
29,993,57645,2021-03-22,2021-03-28,6.0,fulan 993,Prefer not to say,24.0,327 Abby CircleApt. 055,536.0,Michaelberg,Victoria,Australia,Active,633.0,Jacket,Coach,L,red,115.0,80.0,"A red coloured, L sized, Coach Jacket",135.0,93.0,1.0,93.0
29,993,57645,2021-03-22,2021-03-28,6.0,fulan 993,Prefer not to say,24.0,327 Abby CircleApt. 055,536.0,Michaelberg,Victoria,Australia,Active,907.0,Trousers,Cords,M,violet,113.0,77.0,"A violet coloured, M sized, Cords Trousers",136.0,94.0,3.0,282.0
29,993,57645,2021-03-22,2021-03-28,6.0,fulan 993,Prefer not to say,24.0,327 Abby CircleApt. 055,536.0,Michaelberg,Victoria,Australia,Active,246.0,Shirt,Polo,S,red,117.0,60.0,"A red coloured, S sized, Polo Shirt",137.0,95.0,2.0,190.0
29,993,57645,2021-03-22,2021-03-28,6.0,fulan 993,Prefer not to say,24.0,327 Abby CircleApt. 055,536.0,Michaelberg,Victoria,Australia,Active,762.0,Jacket,Peacoat,M,indigo,102.0,52.0,"A indigo coloured, M sized, Peacoat Jacket",138.0,109.0,3.0,327.0
30,260,59350,2021-07-07,2021-07-26,19.0,fulan 260,Female,27.0,01 D'amore ManorSuite 692,3012.0,Trompview,Tasmania,Australia,Active,407.0,Shirt,Casual Slim Fit,M,blue,113.0,61.0,"A blue coloured, M sized, Casual Slim Fit Shirt",139.0,119.0,2.0,238.0
30,260,59350,2021-07-07,2021-07-26,19.0,fulan 260,Female,27.0,01 D'amore ManorSuite 692,3012.0,Trompview,Tasmania,Australia,Active,325.0,Shirt,Mandarin Collar,XS,yellow,108.0,45.0,"A yellow coloured, XS sized, Mandarin Collar Shirt",140.0,109.0,2.0,218.0
30,260,59350,2021-07-07,2021-07-26,19.0,fulan 260,Female,27.0,01 D'amore ManorSuite 692,3012.0,Trompview,Tasmania,Australia,Active,2.0,Shirt,Oxford Cloth,M,red,114.0,54.0,"A red coloured, M sized, Oxford Cloth Shirt",141.0,96.0,1.0,96.0
30,260,59350,2021-07-07,2021-07-26,19.0,fulan 260,Female,27.0,01 D'amore ManorSuite 692,3012.0,Trompview,Tasmania,Australia,Active,411.0,Shirt,Casual Slim Fit,S,indigo,113.0,65.0,"A indigo coloured, S sized, Casual Slim Fit Shirt",142.0,119.0,2.0,238.0
30,260,59350,2021-07-07,2021-07-26,19.0,fulan 260,Female,27.0,01 D'amore ManorSuite 692,3012.0,Trompview,Tasmania,Australia,Active,1167.0,Trousers,High-Waisted,M,yellow,98.0,45.0,"A yellow coloured, M sized, High-Waisted Trousers",143.0,99.0,1.0,99.0
30,260,59350,2021-07-07,2021-07-26,19.0,fulan 260,Female,27.0,01 D'amore ManorSuite 692,3012.0,Trompview,Tasmania,Australia,Active,462.0,Jacket,Puffer,M,orange,110.0,61.0,"A orange coloured, M sized, Puffer Jacket",144.0,118.0,3.0,354.0
31,727,15722,2021-03-11,2021-04-05,25.0,fulan 727,Female,26.0,2752 Lily RoadApt. 721,3249.0,Jacobport,New South Wales,Australia,Active,484.0,Jacket,Puffer,XL,indigo,110.0,60.0,"A indigo coloured, XL sized, Puffer Jacket",145.0,118.0,2.0,236.0
31,727,15722,2021-03-11,2021-04-05,25.0,fulan 727,Female,26.0,2752 Lily RoadApt. 721,3249.0,Jacobport,New South Wales,Australia,Active,1071.0,Trousers,Joggers,S,blue,94.0,50.0,"A blue coloured, S sized, Joggers Trousers",146.0,93.0,1.0,93.0
31,727,15722,2021-03-11,2021-04-05,25.0,fulan 727,Female,26.0,2752 Lily RoadApt. 721,3249.0,Jacobport,New South Wales,Australia,Active,1245.0,Trousers,Tracksuit Bottoms,XS,blue,91.0,42.0,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",147.0,112.0,1.0,112.0
32,627,24976,2021-06-17,2021-07-14,27.0,fulan 627,Prefer not to say,51.0,66 Isla CrescentApt. 573,7404.0,Port Christopher,South Australia,Australia,Active,1096.0,Trousers,Cropped,S,yellow,99.0,65.0,"A yellow coloured, S sized, Cropped Trousers",148.0,115.0,3.0,345.0
32,627,24976,2021-06-17,2021-07-14,27.0,fulan 627,Prefer not to say,51.0,66 Isla CrescentApt. 573,7404.0,Port Christopher,South Australia,Australia,Active,323.0,Shirt,Mandarin Collar,L,orange,108.0,56.0,"A orange coloured, L sized, Mandarin Collar Shirt",149.0,109.0,1.0,109.0
32,627,24976,2021-06-17,2021-07-14,27.0,fulan 627,Prefer not to say,51.0,66 Isla CrescentApt. 573,7404.0,Port Christopher,South Australia,Australia,Active,22.0,Shirt,Oxford Cloth,M,blue,114.0,57.0,"A blue coloured, M sized, Oxford Cloth Shirt",150.0,96.0,3.0,288.0
33,588,52945,2021-07-01,2021-07-07,6.0,fulan 588,Prefer not to say,48.0,550 Alexis BoulevardSuite 124,9614.0,West Danieltown,Victoria,Australia,Active,486.0,Jacket,Puffer,S,violet,110.0,46.0,"A violet coloured, S sized, Puffer Jacket",151.0,118.0,2.0,236.0
33,588,52945,2021-07-01,2021-07-07,6.0,fulan 588,Prefer not to say,48.0,550 Alexis BoulevardSuite 124,9614.0,West Danieltown,Victoria,Australia,Active,1173.0,Trousers,High-Waisted,L,green,98.0,75.0,"A green coloured, L sized, High-Waisted Trousers",152.0,99.0,3.0,297.0
33,588,52945,2021-07-01,2021-07-07,6.0,fulan 588,Prefer not to say,48.0,550 Alexis BoulevardSuite 124,9614.0,West Danieltown,Victoria,Australia,Active,322.0,Shirt,Mandarin Collar,M,orange,108.0,78.0,"A orange coloured, M sized, Mandarin Collar Shirt",153.0,109.0,3.0,327.0
33,588,52945,2021-07-01,2021-07-07,6.0,fulan 588,Prefer not to say,48.0,550 Alexis BoulevardSuite 124,9614.0,West Danieltown,Victoria,Australia,Active,955.0,Trousers,Slim-Fit,XS,yellow,119.0,59.0,"A yellow coloured, XS sized, Slim-Fit Trousers",154.0,97.0,3.0,291.0
33,588,52945,2021-07-01,2021-07-07,6.0,fulan 588,Prefer not to say,48.0,550 Alexis BoulevardSuite 124,9614.0,West Danieltown,Victoria,Australia,Active,511.0,Jacket,Windbreaker,S,blue,109.0,41.0,"A blue coloured, S sized, Windbreaker Jacket",155.0,102.0,2.0,204.0
34,412,36244,2021-05-23,2021-05-30,7.0,fulan 412,Prefer not to say,21.0,7048 Barrows CrescentSuite 562,238.0,Hackettchester,South Australia,Australia,Active,817.0,Jacket,Shearling,M,yellow,95.0,60.0,"A yellow coloured, M sized, Shearling Jacket",156.0,117.0,2.0,234.0
34,412,36244,2021-05-23,2021-05-30,7.0,fulan 412,Prefer not to say,21.0,7048 Barrows CrescentSuite 562,238.0,Hackettchester,South Australia,Australia,Active,555.0,Jacket,Leather,XS,violet,113.0,70.0,"A violet coloured, XS sized, Leather Jacket",157.0,98.0,1.0,98.0
34,412,36244,2021-05-23,2021-05-30,7.0,fulan 412,Prefer not to say,21.0,7048 Barrows CrescentSuite 562,238.0,Hackettchester,South Australia,Australia,Active,775.0,Jacket,Pullover,XS,orange,114.0,79.0,"A orange coloured, XS sized, Pullover Jacket",158.0,91.0,3.0,273.0
34,412,36244,2021-05-23,2021-05-30,7.0,fulan 412,Prefer not to say,21.0,7048 Barrows CrescentSuite 562,238.0,Hackettchester,South Australia,Australia,Active,62.0,Shirt,Dress,M,indigo,119.0,51.0,"A indigo coloured, M sized, Dress Shirt",159.0,104.0,1.0,104.0
35,358,49665,2021-08-31,2021-09-07,7.0,fulan 358,Prefer not to say,64.0,9937 Oliver CircleApt. 655,6842.0,Kreigerbury,Northern Territory,Australia,Active,991.0,Trousers,Wool,S,yellow,111.0,69.0,"A yellow coloured, S sized, Wool Trousers",160.0,106.0,2.0,212.0
35,358,49665,2021-08-31,2021-09-07,7.0,fulan 358,Prefer not to say,64.0,9937 Oliver CircleApt. 655,6842.0,Kreigerbury,Northern Territory,Australia,Active,527.0,Jacket,Leather,M,red,113.0,54.0,"A red coloured, M sized, Leather Jacket",161.0,98.0,1.0,98.0
35,358,49665,2021-08-31,2021-09-07,7.0,fulan 358,Prefer not to say,64.0,9937 Oliver CircleApt. 655,6842.0,Kreigerbury,Northern Territory,Australia,Active,1257.0,Trousers,Tracksuit Bottoms,M,violet,91.0,73.0,"A violet coloured, M sized, Tracksuit Bottoms Trousers",162.0,112.0,2.0,224.0
35,358,49665,2021-08-31,2021-09-07,7.0,fulan 358,Prefer not to say,64.0,9937 Oliver CircleApt. 655,6842.0,Kreigerbury,Northern Territory,Australia,Active,1043.0,Trousers,Relaxed Leg,L,indigo,95.0,48.0,"A indigo coloured, L sized, Relaxed Leg Trousers",163.0,90.0,1.0,90.0
35,358,49665,2021-08-31,2021-09-07,7.0,fulan 358,Prefer not to say,64.0,9937 Oliver CircleApt. 655,6842.0,Kreigerbury,Northern Territory,Australia,Active,549.0,Jacket,Leather,XL,blue,113.0,67.0,"A blue coloured, XL sized, Leather Jacket",164.0,98.0,1.0,98.0
35,358,49665,2021-08-31,2021-09-07,7.0,fulan 358,Prefer not to say,64.0,9937 Oliver CircleApt. 655,6842.0,Kreigerbury,Northern Territory,Australia,Active,302.0,Shirt,Cuban Collar,M,blue,93.0,55.0,"A blue coloured, M sized, Cuban Collar Shirt",165.0,105.0,1.0,105.0
35,358,49665,2021-08-31,2021-09-07,7.0,fulan 358,Prefer not to say,64.0,9937 Oliver CircleApt. 655,6842.0,Kreigerbury,Northern Territory,Australia,Active,671.0,Jacket,Parka,S,orange,119.0,72.0,"A orange coloured, S sized, Parka Jacket",166.0,113.0,3.0,339.0
36,51,32494,2021-08-22,2021-09-04,13.0,fulan 51,Prefer not to say,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,Active,675.0,Jacket,Parka,XS,yellow,119.0,63.0,"A yellow coloured, XS sized, Parka Jacket",167.0,113.0,1.0,113.0
36,51,32494,2021-08-22,2021-09-04,13.0,fulan 51,Prefer not to say,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,Active,636.0,Jacket,Coach,S,orange,115.0,55.0,"A orange coloured, S sized, Coach Jacket",168.0,93.0,3.0,279.0
36,51,32494,2021-08-22,2021-09-04,13.0,fulan 51,Prefer not to say,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,Active,37.0,Shirt,Dress,M,red,119.0,57.0,"A red coloured, M sized, Dress Shirt",169.0,104.0,2.0,208.0
36,51,32494,2021-08-22,2021-09-04,13.0,fulan 51,Prefer not to say,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,Active,831.0,Jacket,Shearling,S,indigo,95.0,45.0,"A indigo coloured, S sized, Shearling Jacket",170.0,117.0,2.0,234.0
36,51,32494,2021-08-22,2021-09-04,13.0,fulan 51,Prefer not to say,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,Active,737.0,Jacket,Peacoat,M,red,102.0,59.0,"A red coloured, M sized, Peacoat Jacket",171.0,109.0,2.0,218.0
36,51,32494,2021-08-22,2021-09-04,13.0,fulan 51,Prefer not to say,52.0,59 Hand ManorApt. 544,6322.0,South Evaport,Northern Territory,Australia,Active,203.0,Shirt,Camp Collared,L,indigo,112.0,72.0,"A indigo coloured, L sized, Camp Collared Shirt",172.0,98.0,1.0,98.0
37,78,53949,2021-07-07,2021-07-18,11.0,fulan 78,Prefer not to say,38.0,7812 Towne GroveSuite 233,7232.0,Lake Alihaven,Northern Territory,Australia,Active,809.0,Jacket,Shearling,XL,red,95.0,42.0,"A red coloured, XL sized, Shearling Jacket",173.0,117.0,3.0,351.0
37,78,53949,2021-07-07,2021-07-18,11.0,fulan 78,Prefer not to say,38.0,7812 Towne GroveSuite 233,7232.0,Lake Alihaven,Northern Territory,Australia,Active,995.0,Trousers,Wool,XS,green,111.0,73.0,"A green coloured, XS sized, Wool Trousers",174.0,106.0,3.0,318.0
